class,contributors_enabled,default_profile,default_profile_image,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,listed_count,notifications,profile_background_tile,profile_use_background_image,statuses_count,utc_offset,verified,created_at_encoded,created_at_user_encoded,display_url_encoded,expanded_url_encoded,lang_encoded,profile_background_color_encoded,profile_background_image_url_encoded,profile_background_image_url_https_encoded,profile_banner_url_encoded,profile_image_url_encoded,profile_image_url_https_encoded,profile_link_color_encoded,profile_sidebar_border_color_encoded,profile_sidebar_fill_color_encoded,profile_text_color_encoded,time_zone_encoded,translator_type_encoded,url_encoded,url_urls_url_encoded,user_description_encoded,user_location_encoded,user_name_encoded,user_screen_name_encoded
0,0,0,0,1,0,6382930,0,50,1,0,1,0,38130,0,0,0,5352,32400,1,14489,14612,8,8,2,1,4168,4168,13613,14606,14606,1,4,1269,1,9,2,8,8,14130,635,14266,14613
0,0,0,0,337,0,2499370,0,946,1,0,0,0,6553,0,0,1,3926,-25200,1,14490,14613,8,8,2,1426,4169,4169,13614,14607,14607,2212,4,2,2,11,1,8,8,14131,4117,14267,14614
0,0,0,0,3959,0,930513,0,291,0,0,0,0,1082,0,0,1,6770,19800,1,14491,14614,8,8,2,1427,4170,4170,13615,14608,14608,2213,4,1270,2,94,1,8,8,14132,941,14268,14615
0,0,0,0,4,0,33731,0,10,0,0,0,0,64,0,0,1,12261,28800,0,14492,14615,6809,6858,2,6,12,12,13616,14609,14609,24,1,11,7,23,1,6893,6893,14133,4118,14269,14616
0,0,0,0,5561,0,11882518,0,1843,1,0,0,0,31407,0,0,0,10106,-18000,1,14493,14616,6810,6859,2,14,4171,4171,13617,14610,14610,287,4,22,391,79,1,6894,6894,14134,6,14270,14617
0,0,0,0,2094,0,24400,0,709,0,0,0,0,422,0,1,1,3560,-14400,1,14494,14617,6811,6860,2,3,4172,4172,13618,14611,14611,38,4,3,2,6,2,6895,6895,14135,4119,14271,14618
0,0,0,0,165,0,29293,0,1,0,1,0,0,1583,0,1,0,19511,-25200,0,14495,14618,6812,6861,2,1428,4173,4173,13619,14612,14612,2214,575,1271,203,11,1,6896,6896,22,6,14272,14619
0,0,0,0,2086,0,228612,0,855,0,0,0,0,1469,0,1,1,15281,-25200,1,14496,14619,8,8,2,12,4174,4174,13620,14613,14613,132,8,8,5,11,1,8,8,14136,122,14273,14620
0,0,0,0,1659,0,32842,0,1164,1,1,0,0,251,0,1,1,5614,0,1,14497,14620,6813,6862,2,740,4175,4175,13621,14614,14614,1165,4,22,2,1,1,6897,6897,14137,6,14274,14621
0,0,0,0,397,0,1663951,0,720,1,0,0,0,243,0,0,1,4284,19800,1,14498,14621,6814,6863,2,1429,4176,4176,13622,14615,14615,2215,4,3,2,72,1,6898,6898,14138,4120,14275,14622
0,0,0,0,206,0,1502616,0,580,1,0,0,0,2644,0,0,1,24501,-18000,1,14499,14622,6815,6864,13,17,4177,4177,13623,14616,14616,105,19,4,2,13,1,6899,6899,14139,4121,14276,14623
0,0,0,0,14245,0,852615,0,1023,1,0,0,0,680,0,1,1,56195,7200,1,14500,14623,6816,6865,2,2,2,2,13624,14617,14617,2,2,2,2,4,1,6900,6900,14140,4122,14277,14624
0,0,0,0,61,0,454255,0,1663,0,0,0,0,50,0,1,1,64434,-18000,1,14501,14624,6817,6866,2,3,4178,4178,13625,14618,14618,38,4,3,2,13,1,6901,6901,14141,6,14278,14625
0,0,1,0,21522,0,298038,0,4356,1,0,0,0,8006,0,0,1,123371,-14400,1,14502,14625,6818,6867,2,3,1,1,13626,14619,14619,3,3,3,2,6,1,6902,6902,14142,39,14279,14626
0,0,0,0,1372,0,819957,0,34,1,1,0,0,1535,0,0,1,10319,-25200,1,14503,14626,6819,6868,2,39,4179,4179,13627,14620,14620,7,4,3,2,11,1,6903,6903,14143,122,14280,14627
0,0,1,0,0,0,1020855,0,7,0,0,0,0,741,0,0,1,75,0,1,14504,14627,8,8,8,3,1,1,13628,14621,14621,3,3,3,2,1,1,8,8,14144,6,14281,14628
0,0,0,0,84,0,2608773,0,29,1,0,0,0,1092,0,0,1,12733,3600,1,14505,14628,6820,6869,7,3,4180,4180,13629,14622,14622,38,1,3,2,27,2,6904,6904,14145,6,14282,14629
0,0,0,0,110,0,134507,0,473,1,0,0,0,302,0,1,1,35029,-21600,1,14506,14629,8,8,13,1430,4181,4181,13630,14623,14623,2216,4,1272,1019,40,1,8,8,14146,4123,14283,14630
0,0,0,0,18,0,146985,0,416,1,0,0,0,348,0,1,1,1524,-14400,0,14507,14630,6821,6870,13,18,8,8,13631,14624,14624,162,7,7,4,91,1,6905,6905,14147,2019,14284,14631
0,0,0,0,1802,0,2201757,0,2670,0,1,0,0,5261,0,1,1,24238,-21600,1,14508,14631,6822,6871,2,3,4182,4182,13632,14625,14625,38,1,3,2,28,1,6906,6906,14148,1995,14285,14632
0,0,0,0,10,0,24763,0,173,0,0,0,0,73,0,0,1,9254,28800,0,14509,14632,6823,6872,2,1056,4183,4183,3,14626,14626,1628,576,912,725,23,1,6907,6907,14149,4124,14286,14633
0,0,0,0,14859,0,1348941,0,433500,1,1,0,0,1220,0,1,1,15993,-18000,1,14510,14633,6824,6873,2,14,4184,4184,13633,14627,14627,2217,1,1273,1020,13,1,6908,6908,14150,122,14287,14634
0,0,0,0,10412,0,328713,0,1026,1,0,0,0,2190,0,1,1,41823,-10800,1,12063,14634,6825,6874,13,137,4185,4185,13634,14628,14628,2218,44,53,2,15,1,6909,6909,14151,1515,14288,14635
0,0,0,0,6,0,38133,0,424,0,0,0,0,88,0,1,1,863,-10800,0,14511,14635,6826,6875,2,14,4186,4186,3,14629,14629,2219,3,3,2,12,1,6910,6910,14152,643,14289,14636
1,0,0,0,950,0,1319,0,1295,0,0,0,0,9,0,1,1,984,0,0,14512,14636,6827,6876,2,3,4187,4187,13635,14630,14630,38,4,3,2,1,1,6911,6911,14153,1041,14290,14637
1,0,0,0,189,0,1310,0,1264,0,0,0,0,12,0,1,1,695,0,0,14513,14637,6828,6877,2,10,4188,4188,13636,14631,14631,38,4,5,2,1,1,6912,6912,14154,1041,14291,14638
1,0,0,0,1115,0,1522,0,1504,0,0,0,0,12,0,1,1,2012,-10800,0,14514,14638,6829,6878,2,10,4189,4189,13637,14632,14632,38,4,5,2,12,1,6913,6913,14155,4125,14292,14639
1,0,0,0,319,0,1251,0,1190,0,0,0,0,10,0,1,1,655,0,0,14515,14639,6828,6879,2,3,4190,4190,13638,14633,14633,38,4,3,2,1,1,6914,6914,14156,1041,14293,14640
1,0,0,0,265,0,1349,0,1293,0,0,0,0,10,0,1,1,785,-10800,0,14516,14640,6828,6879,2,10,4191,4191,13639,14634,14634,38,4,5,2,12,1,6915,6915,14157,1041,14294,14641
1,0,0,0,371,0,1201,0,1197,0,0,0,0,10,0,1,1,703,0,0,14517,14641,6828,6879,2,3,4192,4192,13640,14635,14635,38,4,3,2,1,1,6916,6916,14154,1041,14295,14642
1,0,0,0,420,0,1332,0,1279,0,0,0,0,10,0,1,1,620,0,0,14518,14642,6828,6879,2,3,4193,4193,13641,14636,14636,38,4,3,2,1,1,6917,6917,14153,1041,14296,14643
1,0,0,0,351,0,996,0,931,0,0,0,0,11,0,1,1,305,0,0,14519,14643,6828,6879,2,3,4194,4194,13642,14637,14637,38,4,3,2,1,1,6914,6914,14158,1041,14297,14644
1,0,0,0,361,0,1182,0,1160,0,0,0,0,8,0,1,1,576,0,0,14520,14644,6829,6880,2,3,4195,4195,13643,14638,14638,38,4,3,2,1,1,6918,6918,14154,1041,14298,14645
1,0,0,0,585,0,1390,0,1349,0,0,0,0,10,0,1,1,726,0,0,14521,14645,6827,6876,2,3,4196,4196,13644,14639,14639,38,4,3,2,1,1,6911,6911,14159,1041,14299,14646
1,0,0,0,563,0,1513,0,1470,0,0,0,0,11,0,1,1,1772,-10800,0,14522,14646,6830,6881,2,10,4197,4197,13645,14640,14640,38,4,5,2,12,1,6919,6919,14154,1041,14300,14647
1,0,0,0,534,0,1421,0,1398,0,0,0,0,13,0,1,1,1427,0,0,14523,14647,6827,6876,2,3,4198,4198,13646,14641,14641,38,4,3,2,1,1,6920,6920,14156,1041,14301,14648
1,0,0,0,412,0,1216,0,1196,0,0,0,0,9,0,1,1,854,0,0,14524,14648,6828,6879,2,3,4199,4199,13647,14642,14642,38,4,3,2,1,1,6916,6916,14157,1041,14302,14649
1,0,0,0,249,0,1176,0,1147,0,0,0,0,11,0,1,1,727,0,0,14525,14649,6828,6879,2,3,4200,4200,13648,14643,14643,38,4,3,2,1,1,6914,6914,14156,1041,14303,14650
1,0,0,0,632,0,1127,0,1095,0,0,0,0,12,0,1,1,1131,0,0,14526,14650,6828,6879,2,10,4201,4201,13649,14644,14644,38,4,5,2,1,1,6921,6921,14154,1041,14304,14651
1,0,0,0,856,0,1302,0,1273,0,0,0,0,10,0,1,1,729,0,0,14527,14651,6827,6876,2,3,4202,4202,13650,14645,14645,38,4,3,2,1,1,6911,6911,14156,1041,14305,14652
1,0,0,0,183,0,1106,0,969,0,0,0,0,10,0,1,1,517,0,0,14528,14652,6828,6879,2,3,4203,4203,13651,14646,14646,38,4,3,2,1,1,6922,6922,14160,4126,14306,14653
1,0,0,0,12823,0,13257,0,12986,0,0,0,0,84,0,1,1,6475,-10800,0,14529,14653,6828,6879,2,10,4204,4204,13652,14647,14647,38,4,5,2,12,1,6923,6923,14161,3189,14307,14654
1,0,0,0,778,0,1476,0,1449,0,0,0,0,16,0,1,1,1620,0,0,14530,14654,6828,6879,2,10,4205,4205,13653,14648,14648,38,4,5,2,1,1,6924,6924,14162,1041,14308,14655
1,0,0,0,4763,0,3790,0,3657,0,0,0,0,19,0,1,1,5006,0,0,14531,14655,6828,6879,2,10,4206,4206,13654,14649,14649,38,4,5,2,1,1,6914,6914,14153,1041,14309,14656
1,0,0,0,505,0,1481,0,1425,0,0,0,0,11,0,1,1,1470,-10800,0,14532,14656,6828,6879,2,10,4207,4207,13655,14650,14650,38,4,5,2,12,1,6925,6925,14155,1041,14310,14657
1,0,0,0,6461,0,5074,0,4942,0,0,0,0,45,0,1,1,5620,-10800,0,14533,14657,6828,6879,2,10,4208,4208,13656,14651,14651,38,4,5,2,12,1,6926,6926,14163,4127,14311,14658
1,0,0,0,786,0,1530,0,1505,0,0,0,0,10,0,1,1,1524,0,0,14534,14658,6828,6879,2,3,4209,4209,13657,14652,14652,38,4,3,2,1,1,6927,6927,14156,1041,14312,14659
1,0,0,0,867,0,1223,0,1209,0,0,0,0,9,0,1,1,804,0,0,14535,14659,6828,6879,2,3,4210,4210,13658,14653,14653,38,4,3,2,1,1,6928,6928,14156,1041,14313,14660
1,0,0,0,325,0,1099,0,1000,0,0,0,0,13,0,1,1,648,0,0,14536,14660,6828,6879,2,3,4211,4211,13659,14654,14654,38,4,3,2,1,1,6929,6929,14158,1041,14314,14661
1,0,0,0,915,0,1538,0,1470,0,0,0,0,7,0,1,1,1042,0,0,14537,14661,6828,6879,2,3,4212,4212,13660,14655,14655,38,4,3,2,1,1,6914,6914,14164,1041,14315,14662
1,0,0,0,724,0,1484,0,1393,0,0,0,0,8,0,1,1,909,0,0,14538,14662,6827,6876,2,3,4213,4213,13661,14656,14656,38,4,3,2,1,1,6911,6911,14158,1041,14316,14663
1,0,0,0,768,0,1764,0,1780,0,0,0,0,15,0,1,1,2055,-10800,0,14539,14663,6828,6879,2,10,4214,4214,13662,14657,14657,38,4,5,2,12,1,6930,6930,14160,1041,14317,14664
1,0,0,0,240,0,1326,0,1213,0,0,0,0,13,0,1,1,565,-14400,0,14540,14664,6828,6879,2,10,4215,4215,13663,14658,14658,38,4,5,2,6,1,6931,6931,14154,1041,14318,14665
1,0,0,0,10492,0,6561,0,6393,1,0,0,0,30,0,1,1,10003,-10800,0,14541,14665,6829,6878,2,3,4216,4216,13664,14659,14659,38,4,3,2,12,1,6932,6932,14165,193,14319,14666
1,0,0,0,1174,0,1409,0,1394,0,0,0,0,13,0,1,1,1220,0,0,14542,14666,6828,6879,2,10,4217,4217,13665,14660,14660,38,4,5,2,1,1,6933,6933,14166,1041,14320,14667
1,0,0,0,2804,0,2491,0,2400,0,0,0,0,26,0,1,1,3900,-14400,0,14543,14667,6828,6879,2,10,4218,4218,13666,14661,14661,38,4,5,2,6,1,6934,6934,14158,1041,14321,14668
1,0,0,0,1620,0,1708,0,1690,0,0,0,0,17,0,1,1,2830,0,0,14544,14668,6829,6878,2,10,4219,4219,13667,14662,14662,38,4,5,2,1,1,6935,6935,14158,4128,14322,14669
1,0,0,0,613,0,1198,0,1183,0,0,0,0,11,0,1,1,1385,-10800,0,14545,14669,6829,6878,2,10,4220,4220,13668,14663,14663,38,4,5,2,12,1,6936,6936,14160,1041,14323,14670
1,0,0,0,503,0,1413,0,1355,0,0,0,0,11,0,1,1,918,0,0,14546,14670,6828,6879,2,3,4221,4221,13669,14664,14664,38,4,3,2,1,1,6937,6937,14155,1041,14324,14671
1,0,0,0,1666,0,2227,0,2191,0,0,0,0,19,0,1,1,2265,0,0,14547,14671,6828,6877,2,10,4222,4222,13670,14665,14665,38,4,5,2,1,1,6938,6938,14167,1041,14325,14672
1,0,1,0,226,0,1249,0,1104,0,0,0,0,6,0,0,1,620,0,0,14548,14672,6831,6882,2,3,1,1,13671,14666,14666,3,3,3,2,1,1,6939,6939,14160,1041,14326,14673
1,0,0,0,708,0,1588,0,1504,0,0,0,0,12,0,1,1,1392,0,0,14549,14673,6828,6879,2,10,4223,4223,13672,14667,14667,38,4,5,2,1,1,6940,6940,14168,1041,14327,14674
1,0,0,0,1007,0,1429,0,1430,0,0,0,0,11,0,1,1,1360,0,0,14550,14674,6828,6879,2,3,4224,4224,13673,14668,14668,38,4,3,2,1,1,6914,6914,14160,1041,14328,14675
1,0,0,0,366,0,1097,0,1081,0,0,0,0,9,0,1,1,571,0,0,14551,14675,6828,6879,2,3,4225,4225,13674,14669,14669,38,4,3,2,1,1,6916,6916,14156,1041,14329,14676
1,0,0,0,887,0,1652,0,1621,0,0,0,0,8,0,1,1,1773,-10800,0,14552,14676,6828,6879,2,10,4226,4226,13675,14670,14670,38,4,5,2,12,1,6914,6914,14155,1041,14330,14677
1,0,0,0,531,0,1308,0,1227,0,0,0,0,9,0,1,1,1146,0,0,14553,14677,6828,6879,2,10,4227,4227,13676,14671,14671,38,4,5,2,1,1,6941,6941,14155,1041,14331,14678
1,0,0,0,607,0,1637,0,1562,0,0,0,0,7,0,1,1,1299,-10800,0,14554,14678,6828,6879,2,10,4228,4228,13677,14672,14672,38,4,5,2,12,1,6942,6942,14155,1041,14332,14679
1,0,0,0,299,0,1221,0,1050,0,0,0,0,14,0,1,1,517,0,0,14555,14679,6827,6876,2,3,4229,4229,13678,14673,14673,38,4,3,2,1,1,6920,6920,14169,1041,14333,14680
1,0,0,0,2041,0,1656,0,1726,0,0,0,0,12,0,1,1,2731,-10800,0,14556,14680,6828,6879,2,10,4230,4230,13679,14674,14674,38,4,5,2,12,1,6943,6943,14160,1041,14334,14681
1,0,0,0,1120,0,1511,0,1483,0,0,0,0,13,0,1,1,1680,-14400,0,14557,14681,6828,6879,2,10,4231,4231,13680,14675,14675,38,4,5,2,6,1,6944,6944,14166,1041,14335,14682
1,0,0,0,1496,0,1601,0,1682,0,0,0,0,16,0,1,1,3974,-10800,0,14558,14682,6828,6879,2,10,4232,4232,13681,14676,14676,38,4,5,2,12,1,6914,6914,14170,1041,14336,14683
1,0,0,0,705,0,1268,0,1255,0,0,0,0,10,0,1,1,1153,0,0,14559,14683,6829,6878,2,3,4233,4233,13682,14677,14677,38,4,3,2,1,1,6945,6945,14157,4129,14337,14684
1,0,1,0,927,0,1362,0,1336,0,0,0,0,12,0,0,1,1220,0,0,14560,14684,8,8,2,3,1,1,13683,14678,14678,3,3,3,2,1,1,8,8,14154,6,14338,14685
1,0,0,0,544,0,1349,0,1300,0,0,0,0,11,0,1,1,1344,-10800,0,14561,14685,6828,6879,2,10,4234,4234,13684,14679,14679,38,4,5,2,12,1,6946,6946,14155,1041,14339,14686
1,0,0,0,288,0,1153,0,1149,0,0,0,0,9,0,1,1,1182,-10800,0,14562,14686,6829,6878,2,10,4235,4235,13685,14680,14680,38,4,5,2,12,1,6947,6947,14155,4130,14340,14687
1,0,0,0,621,0,1300,0,1260,0,0,0,0,12,0,1,1,834,0,0,14563,14687,6827,6876,2,3,4236,4236,13686,14681,14681,38,4,3,2,1,1,6911,6911,14166,1041,14341,14688
1,0,0,0,295,0,1503,0,1257,0,0,0,0,8,0,1,1,1096,-10800,0,14564,14688,6828,6879,2,10,4237,4237,13687,14682,14682,38,4,5,2,12,1,6948,6948,14160,4131,14342,14689
1,0,1,0,627,0,1216,0,1193,0,0,0,0,12,0,0,1,682,0,0,14565,14689,6827,6876,2,3,1,1,13688,14683,14683,3,3,3,2,1,1,6920,6920,14158,1041,14343,14690
1,0,0,0,720,0,1382,0,1305,0,0,0,0,11,0,1,1,854,0,0,14566,14690,6827,6876,2,3,4238,4238,13689,14684,14684,38,4,3,2,1,1,6920,6920,14171,1041,14344,14691
1,0,0,0,658,0,1304,0,1245,0,0,0,0,0,0,1,1,1107,0,0,14567,14691,6828,6877,2,10,4239,4239,13690,14685,14685,38,4,5,2,1,1,6949,6949,14158,4132,14345,14692
1,0,0,0,738,0,1472,0,1421,0,0,0,0,10,0,1,1,1101,0,0,14568,14692,6828,6879,2,3,4240,4240,13691,14686,14686,38,4,3,2,1,1,6914,6914,14158,1041,14346,14693
1,0,0,0,1103,0,1447,0,1445,0,0,0,0,11,0,1,1,1863,-10800,0,14569,14693,6828,6879,2,10,4241,4241,13692,14687,14687,38,4,5,2,12,1,6914,6914,14162,1041,14347,14694
1,0,0,0,723,0,1407,0,1347,0,0,0,0,9,0,1,1,1024,0,0,14570,14694,6828,6879,2,3,4242,4242,13693,14688,14688,38,4,3,2,1,1,6914,6914,14157,1041,14348,14695
1,0,0,0,287,0,925,0,930,0,0,0,0,10,0,1,1,895,-10800,0,14571,14695,6828,6879,2,10,4243,4243,13694,14689,14689,38,4,5,2,12,1,6950,6950,14166,1041,14349,14696
1,0,1,0,769,0,1433,0,1392,0,0,0,0,15,0,0,1,1190,0,0,14572,14696,6832,6883,2,3,1,1,13695,14690,14690,3,3,3,2,1,1,6951,6951,14158,1041,14350,14697
1,0,0,0,919,0,1545,0,1481,0,0,0,0,10,0,1,1,1573,0,0,14573,14697,6827,6876,2,3,4244,4244,13696,14691,14691,38,4,3,2,1,1,6911,6911,14156,1041,14351,14698
1,0,1,1,10,0,3,0,359,0,0,0,0,0,0,0,1,8,28800,0,14574,14698,8,8,2,3,1,1,3,63,63,3,3,3,2,5,1,8,8,22,6,14352,14699
1,0,1,0,205,0,76,0,957,1,0,0,0,3,0,0,1,801,3600,0,14575,14699,8,8,2,3,1,1,13697,14692,14692,3,3,3,2,39,1,8,8,22,6,14353,14700
1,0,0,0,113,0,160,0,2673,0,0,0,0,1,0,1,1,240,-18000,0,14576,14700,8,8,2,3,4245,4245,3,14693,14693,38,3,3,2,6,1,8,8,14172,4133,14354,14701
1,0,1,0,57,0,45,0,1073,0,0,0,0,0,0,0,1,65,0,0,14577,14701,8,8,2,3,1,1,3,14694,14694,3,3,3,2,1,1,8,8,14173,6,14355,14702
1,0,1,0,77,0,2,0,734,0,0,0,0,0,0,0,1,114,0,0,14578,14702,6833,6884,2,3,1,1,13698,14695,14695,3,3,3,2,1,1,6952,6952,14174,4134,14356,14703
1,0,1,0,249,0,30,0,1174,0,0,0,0,0,0,0,1,96,0,0,14579,14703,8,8,2,3,1,1,13699,14696,14696,3,3,3,2,1,1,8,8,14175,6,14357,14704
1,0,1,0,168,0,14,0,1363,0,1,0,0,0,0,0,1,199,0,0,14580,14704,8,8,2,3,1,1,13700,14697,14697,3,3,3,2,1,1,8,8,14176,4135,14358,14705
1,0,0,0,277,0,1933,0,1764,0,1,0,0,11,0,1,1,39050,39600,0,14581,14705,8,8,2,1431,4246,4246,13701,14698,14698,2220,4,3,2,57,2,8,8,22,6,14359,14706
1,0,0,0,87,0,10,0,1127,0,0,0,0,0,0,1,1,101,0,0,14582,14706,6834,6885,2,1432,4247,4247,3,14699,14699,2221,577,1274,1021,1,1,6953,6953,14177,611,14360,14707
1,0,1,1,50,0,53,0,452,0,0,0,0,0,0,0,1,36,19800,0,14583,14707,8,8,2,3,1,1,3,63,63,3,3,3,2,94,1,8,8,22,6,14361,14708
1,0,0,0,415,0,106,0,3376,1,1,0,0,0,0,1,1,195,-21600,0,14584,14708,8,8,13,2,4248,4248,13702,14700,14700,37,4,2,2,133,1,8,8,14178,4136,14362,14709
1,0,1,0,194,0,15,0,1282,0,0,0,0,0,0,0,1,112,0,0,14585,14709,8,8,2,3,1,1,3,14701,14701,3,3,3,2,1,1,8,8,14179,6,14363,14710
1,0,1,0,91,0,56,0,696,0,0,0,0,3,0,0,1,166,14400,0,14586,14710,6835,6886,2,3,1,1,13703,14702,14702,3,3,3,2,65,1,6954,6954,22,3453,14364,14711
1,0,0,0,60,0,39,0,990,0,0,0,0,0,0,1,1,169,28800,0,14587,14711,8,8,15,18,4249,4249,3,14703,14703,162,7,7,4,36,1,8,8,22,341,14365,14712
1,0,1,1,58,0,9,0,715,0,0,0,0,1,0,0,1,51,0,0,14588,14712,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14366,14713
1,0,0,0,1130,0,78,0,490,1,1,0,0,0,0,1,1,14753,-28800,0,14589,14713,8,8,2,3,4250,4250,13704,14704,14704,38,3,3,2,11,1,8,8,14180,6,14367,14714
1,0,0,0,231,0,1440,0,2918,1,0,0,0,2,0,1,1,26753,-18000,0,14590,14714,8,8,2,1433,4251,4251,13705,14705,14705,2222,578,1275,1022,22,1,8,8,22,6,14368,14715
1,0,0,0,1148,0,347,0,345,1,0,0,0,7,0,1,1,10183,10800,0,14591,14715,8,8,2,3,4252,4252,13706,14706,14706,38,3,3,2,93,2,8,8,14181,6,14369,14716
1,0,1,0,96,0,130,0,895,1,0,0,0,1,0,0,1,732,25200,0,14592,14716,8,8,2,3,1,1,3,14707,14707,3,3,3,2,21,1,8,8,14182,4137,14370,14717
1,0,1,0,899,0,69,0,1008,1,0,0,0,0,0,0,1,88,0,0,14593,14717,8,8,2,3,1,1,3,14708,14708,3,3,3,2,1,1,8,8,22,6,14371,14718
1,0,1,0,54,0,17,0,724,0,0,0,0,1,0,0,1,48,-10800,0,14594,14718,8,8,3,3,1,1,13707,14709,14709,3,3,3,2,3,1,8,8,22,897,14372,14719
1,0,1,0,633,0,62,0,819,1,0,0,0,0,0,0,1,231,0,0,14595,14719,8,8,2,3,1,1,3,14710,14710,3,3,3,2,1,1,8,8,14183,386,14373,14720
1,0,1,1,4,0,0,0,39,0,0,0,0,0,0,0,1,9,0,0,14596,14720,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14374,14721
1,0,1,0,82,0,89,0,652,0,1,0,0,0,0,0,1,801,19800,0,14597,14721,8,8,2,3,1,1,13708,14711,14711,3,3,3,2,26,1,8,8,14184,4138,14375,14722
1,0,0,0,66,0,88,0,884,1,1,0,0,0,0,0,0,1930,25200,0,14598,14722,8,8,15,3,1,1,13709,14712,14712,38,3,3,2,21,1,8,8,14185,4139,14376,14723
1,0,1,0,68,0,1,0,232,0,0,0,0,0,0,0,1,66,0,0,14599,14723,8,8,2,3,1,1,3,14713,14713,3,3,3,2,1,1,8,8,22,6,14377,14724
1,0,1,1,72,0,4,0,357,0,0,0,0,0,0,0,1,68,0,0,14600,14724,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14378,14725
1,0,0,0,1,0,1,0,120,0,0,0,0,0,0,0,1,12,0,0,14601,14725,8,8,2,10,5,5,3,14714,14714,38,5,5,2,1,1,8,8,14186,335,14379,14726
1,0,0,0,142,0,9,0,837,0,0,0,0,0,0,1,1,154,-25200,0,14602,14726,6836,6887,2,3,4253,4253,3,14715,14715,38,3,3,2,28,1,6955,6955,14187,2832,14380,14727
1,0,1,0,24,0,94,0,1021,0,0,0,0,0,0,0,1,93,0,0,14603,14727,8,8,2,3,1,1,13710,14716,14716,3,3,3,2,1,1,8,8,14188,1971,14381,14728
1,0,1,1,144,0,21,0,1281,0,0,0,0,8,0,0,1,222,0,0,14604,14728,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14382,14729
1,0,0,0,84,0,376,0,732,1,0,0,0,1,0,0,1,6477,-32400,0,14605,14729,8,8,2,2,4254,4254,3,14717,14717,2,2,2,2,2,1,8,8,14189,4140,14383,14730
1,0,1,0,313,0,54,0,823,1,0,0,0,0,0,0,1,971,0,0,14606,14730,8,8,2,3,1,1,13711,14718,14718,3,3,3,2,1,1,8,8,14190,6,14384,14731
1,0,1,0,6,0,4,0,91,0,0,0,0,0,0,0,1,101,0,0,14607,14731,8,8,10,3,1,1,3,14719,14719,3,3,3,2,1,1,8,8,14191,6,14385,14732
1,0,1,1,12,0,6,0,1443,0,0,0,0,0,0,0,1,14,0,0,14608,14732,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14386,14733
1,0,1,1,14,0,2,0,1612,0,0,0,0,0,0,0,1,15,0,0,14609,14733,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14387,14734
1,0,1,1,36,0,8,0,629,0,0,0,0,0,0,0,1,44,0,0,14610,14734,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14388,14735
1,0,1,0,89,0,2,0,270,0,0,0,0,0,0,0,1,18,0,0,14611,14735,8,8,2,3,1,1,3,14720,14720,3,3,3,2,1,1,8,8,14192,6,14389,14736
1,0,0,0,57,0,6,0,1264,0,0,0,0,0,0,1,1,83,-14400,0,14612,14736,8,8,2,32,22,22,13712,14721,14721,164,14,18,14,12,1,8,8,14193,6,14390,14737
1,0,0,0,79,0,55,0,855,1,0,0,0,0,0,1,1,173,0,0,14613,14737,8,8,2,3,4255,4255,3,14722,14722,38,3,3,2,1,1,8,8,22,6,14391,14738
1,0,1,0,48,0,49,0,610,0,0,0,0,0,0,0,1,130,-18000,0,14614,14738,8,8,2,3,1,1,3,14723,14723,3,3,3,2,6,1,8,8,22,4141,14392,14739
1,0,1,1,66,0,3,0,359,0,0,0,0,0,0,0,1,60,0,0,14615,14739,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14393,14740
1,0,1,0,349,0,486,0,4123,0,1,0,0,0,0,0,1,482,0,0,14616,14740,6837,6888,2,3,1,1,13713,14724,14724,3,3,3,2,1,1,6956,6956,14194,6,14394,14741
1,0,1,1,38,0,2,0,240,0,0,0,0,0,0,0,1,43,0,0,14617,14741,8,8,10,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14395,14742
1,0,1,0,89,0,4,0,892,0,0,0,0,0,0,0,1,100,0,0,14618,14742,8,8,2,3,1,1,3,14725,14725,3,3,3,2,1,1,8,8,22,4142,14396,14743
1,0,0,0,139,0,153,0,1452,0,0,0,0,0,0,1,1,1517,-7200,0,14619,14743,8,8,3,1434,4256,4256,3,14726,14726,2223,4,1276,1023,8,1,8,8,14195,6,14397,14744
1,0,1,0,11,0,0,0,649,0,0,0,0,0,0,0,1,36,0,0,14620,14744,8,8,2,3,1,1,3,14727,14727,3,3,3,2,1,1,8,8,14196,6,14398,14745
1,0,1,0,35,0,6,0,573,0,0,0,0,0,0,0,1,39,0,0,14621,14745,8,8,2,3,1,1,3,14728,14728,3,3,3,2,1,1,8,8,22,6,14399,14746
1,0,1,1,90,0,55,0,987,0,0,0,0,0,0,0,1,115,0,0,14622,14746,8,8,2,3,1,1,3,63,63,3,3,3,2,1,1,8,8,22,6,14400,14747
