verified,geo_enabled,profile_use_background_image,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,probe_timestamp_encoded,user_name_encoded,user_screen_name_encoded,user_description_encoded,user_created_at_encoded,url_encoded,lang_encoded,protected_encoded,class
0,0,1,1,0,20,0,3,19,45213,39717,46606,5,46309,1,1,1,1
0,0,1,1,0,0,0,0,20,45214,39718,46607,20148,46310,6536,1,1,1
0,0,1,1,7,215,0,0,59,45215,39719,46608,20149,46311,1,1,1,1
0,0,1,1,11,702,0,180,413,45216,39720,46609,5,46312,1,1,1,1
0,0,1,1,0,2,0,6,6,45217,39721,46610,5,46313,1,1,1,1
0,0,1,1,0,0,0,0,4,45218,39722,46611,5,46314,1,1,1,1
0,0,1,1,2,124,0,23,86,45219,39723,46612,5,46315,1,1,1,1
0,0,1,1,1,334,0,402,272,45220,39724,46613,5,46316,1,1,1,1
0,0,0,0,1,110,0,17,5,45221,39725,46614,20150,46317,1,1,1,1
0,0,1,1,0,59,0,0,23,45222,36574,46615,5,46318,1,1,1,1
0,0,1,1,0,6,0,6,6,45223,39726,46616,5,46319,1,1,1,1
0,0,1,1,5,105,0,6,2,45224,39727,46617,5,46320,1,1,1,1
0,0,1,1,2,5,0,0,328,45225,39728,46618,5,46321,1,1,1,1
0,0,1,1,189,134,2,97,42,45226,39729,46619,20151,46322,1,1,1,1
0,0,1,1,44,0,0,195,195,45227,39730,46620,20152,46323,6537,1,1,1
0,0,1,1,0,21,0,3,21,45228,39731,46621,5,46324,1,1,1,1
0,0,1,1,0,55,0,0,14,45229,38890,46622,5,46325,1,1,1,1
0,0,1,1,2,164,0,54,182,45230,39732,46623,5,46326,1,1,1,1
0,0,1,1,4,1918,0,770,911,45231,39733,46624,5,46327,1,1,1,1
0,0,1,1,0,82,0,0,50,45232,17482,46625,20153,46328,1,1,1,1
0,0,1,1,3,378,0,186,166,45233,39734,46626,5,46329,1,1,1,1
0,0,1,1,1,198,0,39,179,45234,39735,46627,5,46330,1,1,1,1
0,0,1,1,0,12,0,0,8,45235,39736,46628,20154,46331,1,1,1,1
0,0,1,1,2,29,0,39,5,45236,39737,46629,5,46332,1,1,1,1
0,0,1,1,1,24,0,3,5,45237,39738,46630,20155,46333,1,1,1,1
0,0,1,1,15,179,0,0,8,45238,15270,46631,20156,46334,1,1,1,1
0,0,1,1,0,369,0,137,177,45239,39739,46632,5,46335,1,1,1,1
0,0,1,1,1,17,0,31,27,45240,39740,46633,20157,46336,6538,1,1,1
0,0,1,1,15,514,0,232,245,45241,39400,46634,5,46337,1,1,1,1
0,0,1,1,2,19,0,0,2,45242,39741,46635,20158,46338,1,1,1,1
0,0,1,1,0,42,0,80,77,45243,39742,46636,20159,46339,6539,1,1,1
0,0,1,1,0,0,0,0,2,45244,39743,46637,20160,46340,6540,1,1,1
0,0,1,1,0,21,0,35,18,45245,24632,46638,20161,46341,6541,1,1,1
0,0,1,1,0,14,0,23,9,45246,39744,46639,20162,46342,6542,1,1,1
0,0,1,1,0,2,0,9,11,45247,39745,46640,20163,46342,6543,1,1,1
0,0,1,1,0,29,0,49,40,45248,39746,46641,20164,46343,6544,1,1,1
0,0,1,1,98,407,0,634,423,45249,39747,46642,20165,46344,1,1,1,1
0,0,1,1,0,33,0,64,74,45250,27361,46643,20166,46345,6545,1,1,1
0,0,1,1,0,0,0,40,8,45251,18459,46644,5,46346,1,1,1,1
0,0,1,1,11,134,0,56,146,45252,39748,46645,20167,46347,1,1,1,1
0,0,1,1,0,30,0,52,48,45253,39749,46646,20168,46348,6546,1,1,1
0,0,1,1,43,32,0,11,129,45254,39750,46647,20169,46349,1,1,1,1
0,0,1,1,0,34,0,71,63,45255,39751,46648,20170,46350,6547,1,1,1
0,0,1,1,0,43,0,59,55,45256,39752,46649,20171,46351,6548,1,1,1
0,0,1,1,1,18,0,36,13,45257,39753,46650,20172,46352,6549,1,1,1
0,0,1,1,0,60,0,0,20,45258,39754,46651,5,46353,1,1,1,1
0,0,1,1,0,49,0,0,15,45259,39755,46652,5,46354,1,1,1,1
0,0,1,1,11,22,0,16,56,45260,39756,46653,20173,46355,1,1,1,1
0,0,1,1,3,61,0,3,2,45261,39757,46654,20174,46356,1,1,1,1
0,0,1,1,1,40,0,64,50,45262,39758,46655,20175,46357,6550,1,1,1
0,0,1,1,0,2,0,0,9,45263,39759,46656,5,46358,1,1,1,1
0,0,1,1,3,60,0,105,129,45264,39760,46657,20176,46359,6551,1,1,1
0,0,1,1,4,73,0,119,123,45265,39761,46658,20177,46360,6552,1,1,1
0,0,1,1,121,1433,0,1395,1162,45266,39762,46659,20178,46361,1,1,1,1
0,0,1,1,0,42,0,0,8,45267,39763,46660,20179,46362,1,1,1,1
0,0,1,1,0,18,0,25,18,45268,39764,46661,20180,46363,6553,1,1,1
0,0,1,1,0,57,0,101,118,45269,39765,46662,20181,46364,6554,1,1,1
0,0,1,1,0,31,0,47,47,45270,39766,46663,20182,46365,6555,1,1,1
0,0,1,1,7,46,0,8,27,45271,39767,46664,20183,46366,1,1,1,1
0,0,1,1,2,47,0,147,73,45272,39768,46665,20184,46367,1,1,1,1
0,0,1,1,0,15,0,26,31,45273,39769,46666,20185,46368,6556,1,1,1
0,0,1,1,2,10,0,2,2,45274,39770,46667,20186,46369,1,1,1,1
0,0,1,1,0,0,0,0,6,45275,39771,46668,20187,46370,6557,1,1,1
0,0,1,1,0,47,0,80,77,45276,39772,46669,20188,46371,6558,1,1,1
0,0,1,1,0,8,0,0,2,45277,39773,46670,5,46372,1,1,1,1
0,0,1,1,1,15,0,21,12,45278,39774,46671,20189,46373,6559,1,1,1
0,0,1,1,0,16,0,26,16,45279,39775,46672,20190,46374,6560,1,1,1
0,0,1,1,0,12,0,9,9,45280,39776,46673,20191,46375,1,1,1,1
0,0,1,1,0,1,0,0,8,45275,39777,46674,5,46376,1,1,1,1
0,0,1,1,0,13,0,20,7,45281,39778,46675,20192,46377,6561,1,1,1
0,0,1,1,0,11,0,18,12,45282,39779,46676,20193,46378,6562,1,1,1
0,0,1,1,0,35,0,52,37,45283,39780,46677,20194,46379,6563,1,1,1
0,0,1,1,3,24,0,24,25,45284,39781,46678,20195,46380,6564,1,1,1
0,0,1,1,1,29,0,44,43,45285,39782,46679,20196,46381,6565,1,1,1
0,1,1,1,24,183,0,219,11,45286,39783,46680,20197,46382,1,1,1,1
0,0,1,1,0,15,0,20,21,45287,39784,46681,20198,46383,6566,1,1,1
0,0,1,1,0,0,0,0,2,45288,39785,46682,20199,46384,6567,1,1,1
0,0,1,1,6,49,0,38,163,45289,39786,46683,20200,46385,1,1,1,1
0,0,1,1,0,51,0,126,8,45290,39787,46684,5,46386,1,1,1,1
0,0,1,1,0,18,0,27,20,45291,39788,46685,20201,46387,6568,1,1,1
0,0,1,1,0,18,0,16,24,45292,39789,46686,20202,46388,6569,1,1,1
0,0,1,1,0,261,0,184,149,45293,39790,46687,5,46389,1,1,1,1
0,0,1,1,1,38,0,78,74,45294,39791,46688,20203,46390,6570,1,1,1
0,0,1,1,0,27,0,36,33,45295,39792,46689,20204,46391,6571,1,1,1
0,0,1,1,0,8,0,8,12,45296,39793,46690,20205,46392,6572,1,1,1
0,0,1,1,0,0,0,0,2,45297,39794,46691,20206,46393,6573,1,1,1
0,0,1,1,1,31,0,31,42,45298,39795,46692,20207,46394,6574,1,1,1
0,0,1,1,1,49,0,69,67,45299,39796,46693,20208,46395,6575,1,1,1
0,0,1,1,0,43,0,92,83,45300,39797,46694,20209,46396,6576,1,1,1
0,0,1,1,0,39,0,78,65,45301,39798,46695,20210,46397,6577,1,1,1
0,0,1,1,0,0,0,0,24,45302,39799,46696,20211,46398,6578,1,1,1
0,0,1,1,0,10,0,13,15,45303,39800,46697,20212,46399,6579,1,1,1
0,0,1,1,0,33,0,44,52,45304,39801,46698,20213,46400,6580,1,1,1
0,0,1,1,0,0,0,0,117,45305,36406,46699,20214,46401,1,1,1,1
0,0,1,1,1,30,0,54,47,45306,39802,46700,20215,46402,6581,1,1,1
0,0,1,1,6,22,0,2,7,45307,39803,46701,20216,46403,6582,1,1,1
0,0,1,1,5,531,0,210,229,45308,39804,46702,5,46404,1,1,1,1
0,0,1,1,0,196,0,45,153,45309,39805,46703,5,46405,1,1,1,1
0,0,1,1,5,87,0,168,156,45310,39806,46704,20217,46406,6583,1,1,1
0,0,1,1,4,522,0,197,208,45311,39807,46705,5,46407,1,1,1,1
0,0,1,1,0,39,0,62,63,45312,28232,46706,20218,46408,6584,1,1,1
0,0,1,1,0,39,0,75,75,45313,39808,46707,20219,46409,6585,1,1,1
0,0,1,1,0,10,0,20,28,45314,39809,46708,20220,46410,1,1,1,1
0,0,1,1,1,44,0,62,54,45315,39810,46709,20221,46411,6586,1,1,1
0,0,1,1,0,73,0,159,133,45316,39811,46710,20222,46412,6587,1,1,1
0,0,0,0,0,1,0,0,1,45317,39812,46711,5,46413,1,1,1,1
0,0,1,1,0,13,0,23,12,45318,39813,46712,20223,46414,6588,1,1,1
0,0,1,1,1,18,0,28,31,45319,39814,46713,20224,46415,6589,1,1,1
0,0,1,1,0,18,0,30,22,45320,39815,46714,20225,46416,6590,1,1,1
0,0,1,1,1,38,0,66,64,45321,39816,46715,20226,46417,6591,1,1,1
0,0,1,1,1,65,0,107,110,45322,39817,46716,20227,46418,6592,1,1,1
0,0,1,1,3,52,0,102,99,45323,39818,46717,20228,46419,6593,1,1,1
0,0,1,1,0,4,0,0,8,45324,29460,46718,20229,46420,1,1,1,1
0,0,1,1,0,37,0,44,50,45325,39819,46719,20230,46421,6594,1,1,1
0,0,1,1,0,8,0,9,7,45326,39820,46720,20231,46422,6595,1,1,1
0,0,1,1,0,5,0,0,2,45327,39821,46721,20232,46423,1,1,1,1
0,0,1,1,1,1,0,0,3,45328,39822,46722,20233,46424,6596,1,1,1
0,0,1,1,0,13,0,6,9,45329,39823,46723,5,46425,1,1,1,1
0,0,1,1,0,27,0,45,44,45330,39824,46724,20234,46426,6597,1,1,1
0,0,1,1,0,0,0,0,169,45331,39825,46725,20235,46427,6598,1,1,1
0,0,1,1,2,47,0,78,82,45332,39826,46726,20236,46428,6599,1,1,1
0,0,1,1,0,0,0,1,1,45333,39827,46727,20237,46429,1,1,1,1
0,0,1,1,410,1099,0,1,3,45334,39828,46728,5,46430,1,1,1,1
0,0,1,1,18,381,0,3,18,45335,16584,46729,20238,46431,1,1,1,1
0,0,1,1,1,135,0,41,70,45336,39829,46730,5,46432,1,1,1,1
0,0,1,1,0,1,0,0,10,45337,39830,46731,20239,46433,6600,1,1,1
0,0,1,1,0,12,0,0,3,45338,39831,46732,5,46434,1,1,1,1
0,0,1,1,0,49,0,75,94,45339,39832,46733,20240,46435,6601,1,1,1
0,0,1,1,0,30,0,41,40,45340,39833,46734,20241,46436,6602,1,1,1
0,0,1,1,0,56,0,78,86,45341,39834,46735,20242,46437,6603,1,1,1
0,0,1,1,0,14,0,21,25,45342,39835,46736,20243,46438,6604,1,1,1
0,0,1,1,0,9,0,22,9,45343,39836,46737,20244,46439,6605,1,1,1
0,0,1,1,15,932,0,42,100,45344,39837,46738,20245,46440,1,1,1,1
0,0,1,1,0,1,0,1,2,45345,39838,46739,20246,46441,6606,1,1,1
0,0,1,1,0,0,0,0,3,45346,39839,46740,20247,46442,6607,1,1,1
0,0,1,1,19,141,0,51,26,45347,39840,46741,20248,46443,1,1,1,1
0,0,1,1,0,2,0,3,3,45348,39841,46742,20249,46444,6608,1,1,1
0,0,1,1,1,6,0,0,240,45349,39842,46743,5,46445,1,1,1,1
0,0,1,1,2,1,0,0,266,45350,39843,46744,5,46446,1,1,1,1
0,0,1,1,0,33,0,44,50,45351,18717,46745,20250,46447,6609,1,1,1
0,0,1,1,3,188,0,2,62,45352,36324,46746,5,46448,6610,1,1,1
0,0,1,1,0,15,0,15,17,45353,14718,46747,20251,46449,6611,1,1,1
0,0,1,1,5,125,0,5,18,45354,39844,46748,5,46450,1,1,1,1
0,0,1,1,10,356,0,2,9,45355,39845,46749,20252,46451,1,1,1,1
0,0,1,1,0,0,0,0,27,45356,39846,46750,5,46452,6612,1,1,1
0,0,1,1,1,4,0,39,31,45357,39847,46751,20253,46453,1,1,1,1
0,0,1,1,1,30,0,47,42,45358,39848,46752,20254,46454,6613,1,1,1
0,0,1,1,2,50,0,88,90,45359,39849,46753,20255,46455,6614,1,1,1
0,0,1,1,0,61,0,115,97,45360,39850,46754,20256,46456,6615,1,1,1
0,0,1,1,1,55,0,88,107,45361,39851,46755,20257,46457,6616,1,1,1
0,0,1,1,0,0,0,0,108,45362,39852,46756,20258,46458,6617,1,1,1
0,0,1,1,0,12,0,24,23,45363,39853,46757,20259,46459,6618,1,1,1
0,0,1,1,0,0,0,0,39,45364,39854,46758,20260,46460,6619,1,1,1
0,0,1,1,1,12,0,19,11,45365,39855,46759,20261,46461,6620,1,1,1
0,0,1,1,0,8,0,11,6,45366,39856,46760,20262,46462,6621,1,1,1
0,0,1,1,0,31,0,87,63,45367,39857,46761,20263,46463,6622,1,1,1
0,0,1,1,4,47,0,93,91,45368,39858,46762,20264,46464,6623,1,1,1
0,0,1,1,1,14,0,9,9,45369,39859,46763,20265,46465,1,1,1,1
0,0,1,1,0,0,0,10,340,45370,29199,46764,20266,46466,4081,1,1,1
0,0,1,1,0,29,0,45,34,45371,39860,46765,20267,46467,6624,1,1,1
0,0,1,1,2,5,0,145,35,45372,5444,46766,5,46468,1,1,1,1
0,0,1,1,0,58,0,87,94,45373,39861,46767,20268,46469,6625,1,1,1
0,0,1,1,1,58,0,112,122,45374,39862,46768,20269,46470,6626,1,1,1
0,0,1,1,1,8,0,20,26,45375,39863,46769,20270,46471,6627,1,1,1
0,0,1,1,268,569,0,0,10,45376,39864,46770,20271,46472,1,1,1,1
0,0,1,1,0,16,0,1,115,45377,25522,46771,19472,46473,6628,1,1,1
0,0,0,0,5,98,0,7,2,45378,1552,46772,20272,46474,1,1,1,1
0,0,1,1,0,19,0,20,21,45379,39865,46773,20273,46475,6629,1,1,1
0,0,1,1,1,26,0,50,54,45380,39866,46774,20274,46476,6630,1,1,1
0,0,1,1,0,13,0,15,10,45381,18917,46775,20275,46477,6631,1,1,1
0,0,1,1,1,44,0,93,98,45382,39867,46776,20276,46478,6632,1,1,1
0,0,1,1,0,45,0,85,60,45383,39868,46777,20277,46479,6633,1,1,1
0,0,1,1,1,32,0,74,73,45384,39869,46778,20278,46480,6634,1,1,1
0,0,1,1,0,0,0,0,189,45385,39870,46779,20279,46481,6635,1,1,1
0,0,1,1,0,4,0,3,9,45386,39871,46780,20280,46482,6636,1,1,1
0,0,1,1,52,613,0,1012,1032,45387,39872,46781,20281,46483,1,1,1,1
0,0,1,1,0,6,0,12,13,45388,39873,46782,20282,46484,6637,1,1,1
0,0,1,1,0,0,0,0,135,45389,39874,46783,20283,46485,6638,1,1,1
0,0,1,1,1,21,0,31,28,45390,39875,46784,20284,46486,6639,1,1,1
0,0,1,1,0,35,0,56,59,45391,39876,46785,20285,46487,6640,1,1,1
0,0,1,1,0,47,0,71,60,45392,39877,46786,20286,46488,6641,1,1,1
0,0,1,1,0,15,0,14,20,45393,39878,46787,20287,46489,6642,1,1,1
0,0,1,1,1,21,0,54,47,45394,39879,46788,20288,46490,6643,1,1,1
0,0,1,1,0,56,0,74,81,45395,39880,46789,20289,46491,6644,1,1,1
0,0,1,1,0,20,0,23,36,45396,39881,46790,20290,46492,6645,1,1,1
0,0,1,1,0,20,0,16,24,45397,39882,46791,20291,46493,6646,1,1,1
0,0,1,1,0,35,0,45,40,45398,39883,46792,20292,46494,6647,1,1,1
0,0,1,1,2,57,1,18,30,45399,39884,46793,20293,46495,1,10,1,1
0,0,1,1,1,52,0,76,77,45400,39885,46794,20294,46496,6648,1,1,1
0,0,1,1,0,0,0,0,384,45401,38819,46795,20295,46497,1,1,1,1
0,0,1,1,0,50,0,47,38,45402,25528,46796,5,46498,1,1,1,1
0,0,1,1,0,0,0,0,3,45403,39886,46797,5,46499,1,1,1,1
0,0,1,1,0,7,0,0,12,45404,39887,46798,20296,46500,1,1,1,1
0,0,1,1,0,50,0,323,30,45405,39888,46799,5,46501,1,1,1,1
0,0,1,1,2,305,0,0,17,45406,39889,46800,20297,46502,1,4,1,1
0,0,1,1,5,442,0,1,294,45407,17059,46801,20298,46503,1,1,1,1
0,0,1,1,12,46,0,40,17,45408,39890,46802,5,46504,1,1,1,1
0,0,1,1,5,7,0,2,7,45409,39891,46803,20299,46505,1,1,1,1
0,0,1,1,0,2,0,0,6,45410,39892,46804,5,46506,1,1,1,1
0,0,1,1,2,13,0,6,4,45411,39893,46805,20300,46507,1,1,1,1
0,0,1,1,3,11,0,2,2,45412,39894,46806,20301,46508,1,1,1,1
0,0,1,1,1,211,0,101,138,45413,39895,46807,5,46509,1,1,1,1
0,0,1,1,69,893,0,33,49,45414,39896,46808,5,46510,1,1,1,1
0,0,1,1,2,223,0,0,6,45415,39897,46809,20302,46511,6649,1,1,1
0,0,1,1,0,0,0,0,214,45416,39898,46810,20303,46512,5866,1,1,1
0,0,1,1,63,1643,0,3,92,45417,39899,46811,20304,46513,1,1,1,1
0,0,1,1,0,0,0,0,9,45418,17314,46812,20305,46514,6650,1,1,1
0,0,1,1,0,0,0,0,14,45419,39900,46813,5,46515,1,1,1,1
0,0,1,1,1,3,2,11,42,45420,39901,46814,5,46516,1,1,1,1
0,0,1,1,0,5,0,40,50,45421,39902,46815,5,46517,1,1,1,1
0,0,1,1,1,1,0,2,3,45422,4974,46816,20306,46518,1,1,1,1
0,0,1,1,0,14,0,0,1,45423,17892,46817,20307,46519,1,1,1,1
0,0,1,1,29,348,0,221,108,45424,39903,46818,20308,46520,1,1,1,1
0,0,1,1,27,125,0,16,15,45425,39904,46819,20309,46521,1,1,1,1
0,0,1,1,21,269,1,624,160,45426,39905,46820,20310,46522,1,17,1,1
0,0,1,1,5,13,0,34,21,45427,39906,46821,20311,46523,1,1,1,1
0,0,1,1,0,2,0,0,2,45428,39907,46822,5,46524,1,1,1,1
0,0,1,1,0,3,0,0,9,45429,39908,46823,20312,46525,1,1,1,1
0,0,0,0,0,0,0,0,2,45430,39909,46824,20313,46526,6651,1,1,1
0,0,1,1,27,919,0,9,4,45431,39910,46825,20314,46527,6652,1,1,1
0,0,1,1,1,51,0,0,39,45432,39911,46826,5,46528,1,1,1,1
0,0,1,1,0,1,0,0,379,45433,14122,46827,5,46529,5469,1,1,1
0,0,1,1,1,103,0,0,47,45434,39912,46828,20315,46530,1,1,1,1
0,0,0,0,2,83,0,0,12,45435,39913,46829,5,46531,1,1,1,1
0,0,1,1,0,1,0,1,203,45436,39914,46830,20316,46532,1,1,1,1
0,0,1,1,1,0,0,0,748,45437,24588,46831,19821,46533,6311,1,1,1
0,0,1,1,24,112,0,78,163,45438,39915,46832,20317,46534,1,1,1,1
0,0,1,1,0,267,0,74,89,45439,39916,46833,5,46535,1,1,1,1
0,0,1,1,0,6,0,0,27,45440,39917,46834,5,46536,1,1,1,1
0,0,1,1,0,48,0,0,28,45441,39918,46835,5,46537,1,1,1,1
0,0,0,0,8,46,0,33,21,45442,39919,46836,20318,46538,1,1,1,1
0,0,0,0,106,159,0,553,421,45443,39920,46837,20319,46539,1,1,1,1
0,0,1,1,5,84,0,4,9,45444,39921,46838,5,46540,1,1,1,1
0,0,1,1,3,39,0,0,3,45445,39922,46839,20320,46541,1,1,1,1
0,0,1,1,118,554,0,16,4,45446,39923,46840,20321,46542,1,1,1,1
0,0,1,1,7,221,0,20,21,45447,39924,46841,20322,46543,1,1,1,1
0,0,1,1,21,88,0,19,16,45448,39925,46842,20323,46544,1,1,1,1
0,0,1,1,21,187,0,3,2,45449,15088,46843,20324,46545,1,1,1,1
0,0,1,1,2,88,0,15,8,45450,39926,46844,20325,46546,1,1,1,1
0,0,1,1,43,163,0,48,78,45451,39927,46845,20326,46547,6653,1,1,1
0,0,1,1,14,1645,0,253,78,45452,39928,46846,20327,46548,1,1,1,1
0,0,1,1,1,57,0,241,1119,45453,39929,46847,20328,46549,1,1,1,1
0,0,1,1,24,263,0,0,9,45454,39930,46848,20329,46550,1,1,1,1
0,0,0,0,8,126,0,6,17,45455,39931,46849,20330,46551,1,1,1,1
0,0,1,1,1,19,0,0,28,45456,36063,46850,20303,46552,5866,1,1,1
0,0,1,1,1,18,0,4,6,45457,39932,46851,20331,46553,1,1,1,1
0,0,1,1,0,0,0,0,31,45458,39933,46852,20332,46554,6654,1,1,1
0,0,1,1,0,56,0,6,21,45459,39934,46853,5,46555,1,1,1,1
0,0,1,1,5,74,0,45,38,45460,39935,46854,5,46556,1,1,1,1
0,0,1,1,0,0,0,37,14,45461,39936,46855,5,46557,1,1,1,1
0,0,1,1,1,60,0,1,1,45462,39937,46856,20333,46558,1,1,1,1
0,0,1,1,0,0,0,0,7,45463,39938,46857,5,46559,1,1,1,1
0,0,1,1,11,38,0,44,75,45464,39939,46858,20331,46560,1,1,1,1
0,0,1,1,43,149,0,93,167,45465,39940,46859,20334,46561,1,1,1,1
0,0,1,1,0,2,0,0,1,45466,39941,46860,5,46562,1,1,1,1
0,0,1,1,17,92,0,0,68,45467,39942,46861,20335,46563,1,1,1,1
0,0,1,1,1,331,0,42,58,45468,39943,46862,5,46564,1,1,1,1
0,0,1,1,0,0,0,17,4,45469,39944,46863,5,46565,1,1,1,1
0,0,1,1,5,60,0,5,19,45470,39945,46864,20336,46566,1,1,1,1
0,0,1,1,0,4,0,0,6,45471,39946,46865,20337,46567,1,1,1,1
0,0,0,0,0,4,0,0,1,45472,39947,46866,20338,46568,1,1,1,1
0,0,1,1,0,10,0,0,3,45473,39948,46867,20339,46569,1,1,1,1
0,0,1,1,4,11,0,0,3,45474,39949,46868,20340,46570,1,1,1,1
0,0,1,1,1,12,0,0,3,45474,39950,46869,20341,46571,1,1,1,1
0,0,1,1,2,23,0,0,3,45474,39951,46870,20342,46572,1,1,1,1
0,0,1,1,0,20,0,0,3,45475,39952,46871,20343,46573,1,1,1,1
0,0,1,1,0,12,0,0,3,45475,39953,46872,20344,46574,1,1,1,1
0,0,1,1,0,12,0,0,3,45475,39954,46873,20345,46575,1,1,1,1
0,0,1,1,60,277,1,37,39,45476,39955,46874,20346,46576,1,1,1,1
0,0,1,1,31,135,0,37,47,45477,39956,46875,20347,46577,1,1,1,1
0,0,1,1,0,13,0,0,3,45478,39957,46876,20348,46578,1,1,1,1
0,0,1,1,122,136,0,353,105,45479,39958,46877,20349,46579,1,1,1,1
0,0,1,1,0,2,0,4,16,45480,39959,46878,5,46580,1,1,1,1
0,0,1,1,0,3,0,4,16,45480,39959,46879,5,46581,1,1,1,1
0,0,1,1,0,2,0,4,16,45480,39959,46880,5,46582,1,1,1,1
0,0,1,1,0,174,0,57,138,45481,25555,46881,20350,46583,1,1,1,1
0,0,1,1,1,2,0,9,26,45482,39960,46882,20351,46584,1,1,1,1
0,0,1,1,4,0,0,0,259,45483,39961,46883,10630,46585,1,1,1,1
0,0,1,1,0,20,0,33,2,45484,2944,46884,5,46586,1,1,1,1
0,0,1,1,89,112,0,105,66,45485,39962,46885,20352,46587,1,1,1,1
0,0,1,1,0,0,0,2,5,45486,39963,46886,5,46588,1,1,1,1
0,1,1,1,2,24,0,0,39,45487,26382,46887,20353,46589,6655,1,1,1
0,0,1,1,0,0,0,0,6,45488,39964,46888,20354,46590,6656,1,1,1
0,0,1,1,0,4,0,0,11,45489,39965,46889,20355,46591,1,1,1,1
0,0,0,0,11,58,0,5,10,45490,39966,46890,20356,46592,1,1,1,1
0,0,1,1,0,59,0,5,10,45491,39967,46891,5,46593,1,1,1,1
0,0,1,1,0,12,0,0,10,45491,39968,46892,5,46594,1,1,1,1
0,0,1,1,4,43,0,0,4,45492,39969,46893,20357,46595,1,1,1,1
0,0,1,1,76,635,0,32,252,45493,39970,46894,5,46596,1,1,1,1
0,0,1,1,23,251,0,138,191,45494,39971,46895,5,46597,1,1,1,1
0,0,1,1,6,46,0,0,6,45495,156,46896,20358,46598,1,1,1,1
0,0,1,1,5,55,0,4,9,45496,156,46897,20359,46599,1,1,1,1
0,0,1,1,306,211,0,37,524,45497,39972,46898,20360,46600,1,1,1,1
0,0,1,1,1,6,0,0,17,45498,39973,46899,5,46601,1,1,1,1
0,0,1,1,0,0,0,0,83,45499,39974,46900,20361,46602,6657,1,1,1
0,0,1,1,11,117,0,133,217,45500,39975,46901,20362,46603,1,12,1,1
0,0,1,1,3,286,0,21,6,45501,39976,46902,5,46604,1,1,1,1
0,0,1,1,3,2,0,190,61,45502,39977,46903,5,46605,1,1,1,1
0,0,1,1,1,19,0,0,2,45503,156,46904,5,46606,1,1,1,1
0,0,1,1,2,23,0,0,284,45504,39978,46905,20363,46607,4030,1,1,1
0,0,1,1,0,0,0,0,172,45505,39979,46906,20364,46608,6658,1,1,1
0,0,1,1,2,14,0,0,3,45506,39980,46907,20365,46609,1,1,1,1
0,0,1,1,2,29,0,0,3,45507,39981,46908,20366,46610,1,1,1,1
0,0,1,1,0,0,0,0,1,45508,29199,46909,5,46611,4081,1,1,1
0,0,1,1,195,0,0,13,13,45509,39982,46910,20367,46612,1,1,1,1
0,0,1,1,1,19,0,0,4,45510,39983,46911,20368,46613,1,1,1,1
0,0,1,1,1,14,0,0,4,45506,39984,46912,20369,46614,1,1,1,1
0,0,1,1,2,15,0,0,4,45510,39985,46913,20370,46615,1,1,1,1
0,0,1,1,1,19,0,0,4,45510,39986,46914,20371,46616,1,1,1,1
0,0,1,1,0,9,0,0,3,45511,39987,46915,20372,46617,1,1,1,1
0,0,1,1,0,0,0,0,2,45512,39988,46916,20373,46618,1,1,1,1
0,0,1,1,0,0,0,0,2,45513,39989,46917,20374,46619,1,1,1,1
0,0,1,1,3,31,0,330,24,45514,39990,46918,20375,46620,1,1,1,1
0,0,1,1,0,0,0,0,2,45515,39991,46919,5,46621,1,1,1,1
0,0,1,1,28,245,0,4,20,45516,39992,46920,20376,46622,1,1,1,1
0,0,1,1,6,85,0,11,22,45517,39993,46921,5,46623,1,1,1,1
0,0,1,1,0,0,0,0,2,45518,39994,46922,20377,46624,6659,1,1,1
0,0,1,1,4,112,0,1,4,45519,39995,46923,20378,46625,1,1,1,1
0,0,1,1,0,73,0,43,86,45520,39996,46924,20379,46626,1,1,1,1
0,0,1,1,0,0,0,1,50,45521,39997,46925,5,46627,1,1,1,1
0,0,1,1,4,197,0,3,26,45522,39998,46926,20380,46628,1,1,1,1
0,0,1,1,0,0,0,0,2,45523,39999,46927,5,46629,1,1,1,1
0,0,1,1,1,475,0,85,198,45524,40000,46928,5,46630,1,1,1,1
0,0,1,1,0,50,0,64,61,45525,40001,46929,5,46631,1,1,1,1
0,0,1,1,0,0,0,0,251,45526,16164,46930,20381,46632,6660,1,1,1
0,0,0,0,18,36,0,50,68,45527,40002,46931,20382,46633,1,1,1,1
0,0,1,1,3,12,0,1,279,45528,40003,46932,5,46634,1,1,1,1
0,0,1,1,1,49,0,9,6,45529,40004,46933,5,46635,1,1,1,1
0,0,1,1,2,40,0,1,35,45530,40005,46934,20383,46636,1,4,1,1
0,0,1,1,10,95,0,112,112,45531,14058,46935,20384,46637,1,1,1,1
0,0,1,1,3,10,0,10,2,45532,40006,46936,20385,46638,1,1,1,1
0,0,1,1,135,198,0,361,125,45533,40007,46937,20386,46639,1,1,1,1
0,0,1,1,0,24,0,0,67,45534,40008,46938,5,46640,1,1,1,1
0,0,1,1,0,0,0,0,33,45535,20026,46939,20387,46641,1,1,1,1
0,0,1,1,37,395,0,193,179,45536,40009,46940,5,46642,1,1,1,1
0,0,1,1,3,85,0,26,51,45537,40010,46941,20388,46643,1,1,1,1
0,0,1,1,0,0,0,0,39,45538,40011,46942,20389,46644,1,1,1,1
